ensembl_gene_id	gene_id	symbol	type
NA	13214380	F36D4.12	ncRNA
NA	13214382	21ur-15485	ncRNA
NA	13214386	F36D4.9	ncRNA
NA	13214387	F36D4.11	ncRNA
NA	13214389	H24G06.2	ncRNA
NA	13214391	H24G06.3	ncRNA
NA	13214392	H24G06.4	ncRNA
NA	13214395	K06A4.11	ncRNA
NA	13214396	K06A4.14	ncRNA
NA	13214397	K06A4.12	ncRNA
NA	13214400	K06A4.8	pseudo
NA	13214402	K06A4.10	protein-coding
NA	13214406	K06A4.13	ncRNA
NA	13214410	F11A3.4	pseudo
NA	13214411	F11A3.3	pseudo
NA	13214414	C50F4.15	pseudo
NA	13214429	C50F4.17	ncRNA
NA	13214430	C50F4.18	ncRNA
NA	13214433	21ur-12258	ncRNA
NA	13214441	K09G1.6	ncRNA
NA	13214443	K09G1.5	ncRNA
NA	13214448	T06E4.19	ncRNA
NA	13214452	T06E4.18	ncRNA
NA	13214454	21ur-13884	ncRNA
NA	13214457	T06E4.17	ncRNA
NA	13214458	nspa-11	pseudo
NA	13214461	T06E4.16	ncRNA
NA	13214464	ZK287.12	ncRNA
NA	13214466	ZK287.13	ncRNA
NA	13214467	21ur-11059	ncRNA
NA	13214472	ZK287.15	ncRNA
NA	13214473	ZK287.14	ncRNA
NA	13214476	ZK287.11	ncRNA
NA	13214483	21ur-14353	ncRNA
NA	13214485	F40F9.11	pseudo
NA	13214488	F40F9.15	ncRNA
NA	13214489	F40F9.14	ncRNA
NA	13214492	F40F9.13	ncRNA
NA	13214493	F40F9.16	ncRNA
NA	13214496	F58E6.17	ncRNA
NA	13214498	21ur-12194	ncRNA
NA	13214499	F58E6.16	ncRNA
NA	13214507	F58E6.15	ncRNA
NA	13214509	F46B6.16	ncRNA
NA	13214510	F46B6.18	ncRNA
NA	13214518	F46B6.15	ncRNA
NA	13214520	F46B6.17	ncRNA
NA	13214523	21ur-14905	ncRNA
NA	13214531	sru-32	pseudo
NA	13214534	sru-34	pseudo
NA	13214535	R07B5.1	pseudo
NA	13214536	R07B5.2	pseudo
NA	13214543	R07B5.11	ncRNA
NA	13214544	R07B5.10	pseudo
NA	13214545	T11A5.8	pseudo
NA	13214547	T11A5.10	ncRNA
NA	13214549	T11A5.9	ncRNA
NA	13214550	srab-19	pseudo
NA	13214554	C50H2.16	ncRNA
NA	13214557	21ur-12229	ncRNA
NA	13214560	C50H2.15	ncRNA
NA	13214569	srj-35	pseudo
NA	13214571	T07C12.4	pseudo
NA	13214572	21ur-13306	ncRNA
NA	13214573	srj-34	pseudo
NA	13214580	T07C12.17	ncRNA
NA	13214583	C27H6.11	ncRNA
NA	13214584	C27H6.10	ncRNA
NA	13214587	C27H6.12	ncRNA
NA	13214595	K08H10.11	pseudo
NA	13214597	21ur-15143	ncRNA
NA	13214598	K08H10.5	pseudo
NA	13214600	K08H10.13	ncRNA
NA	13214603	K08H10.14	ncRNA
NA	13214604	K08H10.15	ncRNA
NA	13214605	K08H10.16	ncRNA
NA	13214607	T06E8.5	ncRNA
NA	13214608	T06E8.7	ncRNA
NA	13214610	T06E8.6	ncRNA
NA	13214611	T06E8.4	ncRNA
NA	13214612	T06E8.3	ncRNA
NA	13214614	F57A8.9	ncRNA
NA	13214625	21ur-13441	ncRNA
NA	13214633	R04B5.10	pseudo
NA	13214640	C08B6.17	ncRNA
NA	13214642	C08B6.16	ncRNA
NA	13214650	C08B6.15	pseudo
NA	13214661	C51E3.11	ncRNA
NA	13214662	C51E3.12	ncRNA
NA	13214665	ZK856.18	protein-coding
NA	13214677	21ur-13198	ncRNA
NA	13214681	C12D8.20	protein-coding
NA	13214684	C12D8.3	pseudo
NA	13214685	C12D8.24	ncRNA
NA	13214689	C12D8.2	pseudo
NA	13214690	C12D8.22	ncRNA
NA	13214695	C12D8.7	pseudo
NA	13214696	C12D8.21	protein-coding
NA	13214698	C12D8.23	ncRNA
NA	13214700	C12D8.25	ncRNA
NA	13214706	21ur-13262	ncRNA
NA	13214707	Y22F5A.10	ncRNA
NA	13214708	Y22F5A.11	protein-coding
NA	13214709	Y22F5A.8	ncRNA
NA	13214710	Y22F5A.9	ncRNA
NA	13214711	linc-38	ncRNA
NA	13214719	B0024.17	ncRNA
NA	13214722	21ur-8896	ncRNA
NA	13214730	B0024.18	ncRNA
NA	13214731	Y22F5B.1	ncRNA
NA	13214732	K07C5.15	ncRNA
NA	13214733	K07C5.16	ncRNA
NA	13214738	21ur-15379	ncRNA
NA	13214743	K07C5.17	ncRNA
NA	13214752	AC3.11	pseudo
NA	13214753	AC3.12	protein-coding
NA	13214754	AC3.13	pseudo
NA	13214756	AC3.16	ncRNA
NA	13214759	AC3.15	ncRNA
NA	13214762	AC3.14	ncRNA
NA	13214766	21ur-15033	ncRNA
NA	13214768	F15H10.12	protein-coding
NA	13214778	Y32F6A.7	ncRNA
NA	13214785	F22E12.6	ncRNA
NA	13214786	F22E12.8	ncRNA
NA	13214788	F22E12.11	ncRNA
NA	13214789	F22E12.7	ncRNA
NA	13214791	F22E12.13	ncRNA
NA	13214792	F22E12.10	ncRNA
NA	13214793	F22E12.9	ncRNA
NA	13214794	F22E12.12	ncRNA
NA	13214796	Y32F6B.6	ncRNA
NA	13214797	21ur-15622	ncRNA
NA	13214799	Y32F6B.7	ncRNA
NA	13214801	Y32F6B.5	ncRNA
NA	13214804	C35A5.14	ncRNA
NA	13214814	C35A5.12	ncRNA
NA	13214815	C35A5.13	ncRNA
NA	13214821	F25D1.11	ncRNA
NA	13214822	F25D1.10	ncRNA
NA	13214823	F25D1.7	pseudo
NA	13214825	F25D1.9	ncRNA
NA	13214826	F25D1.8	protein-coding
NA	13214831	21ur-14682	ncRNA
NA	13214833	F32G8.8	ncRNA
NA	13214834	F32G8.11	ncRNA
NA	13214835	F32G8.12	ncRNA
NA	13214838	F32G8.9	ncRNA
NA	13214839	F32G8.10	ncRNA
NA	13214842	T21C9.14	ncRNA
NA	13214851	T21C9.15	ncRNA
NA	13214854	T21C9.16	ncRNA
NA	13214856	T21C9.17	ncRNA
NA	13214859	C32C4.13	ncRNA
NA	13214860	C32C4.12	ncRNA
NA	13214861	C32C4.9	ncRNA
NA	13214864	C32C4.11	ncRNA
NA	13214866	C32C4.14	ncRNA
NA	13214867	C32C4.15	ncRNA
NA	13214870	kvs-2	protein-coding
NA	13214872	C32C4.10	ncRNA
NA	13214877	F29F11.10	ncRNA
NA	13214878	F29F11.16	ncRNA
NA	13214879	F29F11.18	ncRNA
NA	13214881	F29F11.11	ncRNA
NA	13214882	F29F11.19	ncRNA
NA	13214884	F29F11.17	ncRNA
NA	13214885	F29F11.13	ncRNA
NA	13214886	F29F11.14	ncRNA
NA	13214887	F29F11.12	ncRNA
NA	13214888	F29F11.9	ncRNA
NA	13214889	F29F11.8	ncRNA
NA	13214891	F29F11.15	ncRNA
NA	13214893	F29F11.20	protein-coding
NA	13214894	C05A2.2	ncRNA
NA	13214896	C05A2.3	ncRNA
NA	13214898	T28B11.19	ncRNA
NA	13214899	T28B11.17	ncRNA
NA	13214900	T28B11.18	ncRNA
NA	13214901	T28B11.4	ncRNA
NA	13214902	T28B11.14	ncRNA
NA	13214903	T28B11.22	ncRNA
NA	13214904	T28B11.7	ncRNA
NA	13214905	T28B11.11	ncRNA
NA	13214906	T28B11.24	ncRNA
NA	13214907	T28B11.13	ncRNA
NA	13214908	T28B11.12	ncRNA
NA	13214909	T28B11.10	ncRNA
NA	13214910	T28B11.3	ncRNA
NA	13214911	T28B11.9	ncRNA
NA	13214912	T28B11.6	ncRNA
NA	13214913	T28B11.23	ncRNA
NA	13214914	T28B11.21	ncRNA
NA	13214915	T28B11.16	ncRNA
NA	13214916	T28B11.15	ncRNA
NA	13214917	T28B11.2	ncRNA
NA	13214918	T28B11.8	ncRNA
NA	13214919	T28B11.25	ncRNA
NA	13214920	T28B11.5	ncRNA
NA	13214921	T28B11.20	ncRNA
NA	13214935	F28H7.12	ncRNA
NA	13214942	D1054.6	pseudo
NA	13214946	D1054.21	ncRNA
NA	13214947	D1054.22	ncRNA
NA	13214948	D1054.20	ncRNA
NA	13214951	D1054.19	protein-coding
NA	13214953	srh-163	pseudo
NA	13214958	C29A12.2	pseudo
NA	13214959	C29A12.22	protein-coding
NA	13214962	C29A12.15	ncRNA
NA	13214963	C29A12.9	ncRNA
NA	13214964	C29A12.11	ncRNA
NA	13214965	C29A12.19	ncRNA
NA	13214967	C29A12.21	ncRNA
NA	13214968	21ur-10209	ncRNA
NA	13214969	C29A12.20	ncRNA
NA	13214970	C29A12.16	ncRNA
NA	13214971	C29A12.13	ncRNA
NA	13214972	C29A12.14	ncRNA
NA	13214973	C29A12.12	ncRNA
NA	13214974	C29A12.18	ncRNA
NA	13214975	C29A12.10	ncRNA
NA	13214976	C29A12.17	ncRNA
NA	13214979	21ur-12286	ncRNA
NA	13214980	F53H10.4	ncRNA
NA	13214984	F32D8.11	protein-coding
NA	13214995	F32D8.16	ncRNA
NA	13214996	F32D8.17	ncRNA
NA	13214998	F58B4.9	ncRNA
NA	13214999	F58B4.10	ncRNA
NA	13215000	F58B4.11	ncRNA
NA	13215001	21ur-11578	ncRNA
NA	13215011	F17C11.16	pseudo
NA	13215012	F17C11.21	ncRNA
NA	13215023	21ur-14649	ncRNA
NA	13215024	21ur-13802	ncRNA
NA	13215029	F17C11.22	protein-coding
NA	13215030	F17C11.20	ncRNA
NA	13215032	F53B7.10	ncRNA
NA	13215034	F53B7.12	ncRNA
NA	13215035	F53B7.11	ncRNA
NA	13215036	F53B7.9	ncRNA
NA	13215038	F53B7.13	ncRNA
NA	13215042	F53B7.8	ncRNA
NA	13215043	C13G3.10	ncRNA
NA	13215044	C13G3.11	ncRNA
NA	13215045	C13G3.9	ncRNA
NA	13215046	C13G3.7	ncRNA
NA	13215050	C13G3.8	ncRNA
NA	13215051	C13G3.6	ncRNA
NA	13215052	C13G3.5	ncRNA
NA	13215053	C13G3.4	ncRNA
NA	13215055	C45B11.9	protein-coding
NA	13215059	C45B11.10	ncRNA
NA	13215063	C45B11.7	pseudo
NA	13215064	21ur-14351	ncRNA
NA	13215068	T04C12.11	protein-coding
NA	13215069	T04C12.31	ncRNA
NA	13215071	T04C12.20	ncRNA
NA	13215074	21ur-13032	ncRNA
NA	13215076	T04C12.26	ncRNA
NA	13215077	T04C12.17	ncRNA
NA	13215078	T04C12.15	ncRNA
NA	13215079	T04C12.21	ncRNA
NA	13215080	T04C12.14	ncRNA
NA	13215082	T04C12.18	ncRNA
NA	13215083	T04C12.24	ncRNA
NA	13215084	T04C12.23	ncRNA
NA	13215085	T04C12.28	ncRNA
NA	13215086	T04C12.25	ncRNA
NA	13215087	T04C12.16	ncRNA
NA	13215089	T04C12.30	ncRNA
NA	13215090	T04C12.29	ncRNA
NA	13215091	T04C12.27	ncRNA
NA	13215092	T04C12.22	ncRNA
NA	13215093	T04C12.19	ncRNA
NA	13215094	Y42A5A.11	ncRNA
NA	13215095	Y42A5A.10	ncRNA
NA	13215097	Y42A5A.8	ncRNA
NA	13215099	Y42A5A.12	ncRNA
NA	13215101	Y42A5A.9	ncRNA
NA	13215104	Y42A5A.6	pseudo
NA	13215113	C06H2.9	ncRNA
NA	13215116	C06H2.10	ncRNA
NA	13215123	21ur-13270	ncRNA
NA	13215127	T19C4.10	pseudo
NA	13215128	T19C4.23	ncRNA
NA	13215129	T19C4.20	ncRNA
NA	13215130	T19C4.18	ncRNA
NA	13215131	T19C4.15	ncRNA
NA	13215132	T19C4.22	ncRNA
NA	13215133	T19C4.21	ncRNA
NA	13215135	21ur-12218	ncRNA
NA	13215137	T19C4.19	ncRNA
NA	13215139	T19C4.17	ncRNA
NA	13215142	T19C4.11	ncRNA
NA	13215145	VK10D6R.2	ncRNA
NA	13215146	K10D6.21	ncRNA
NA	13215147	K10D6.18	ncRNA
NA	13215148	K10D6.16	ncRNA
NA	13215149	K10D6.13	ncRNA
NA	13215150	K10D6.12	ncRNA
NA	13215151	K10D6.11	ncRNA
NA	13215154	K10D6.7	ncRNA
NA	13215155	K10D6.20	ncRNA
NA	13215156	K10D6.23	ncRNA
NA	13215159	K10D6.15	ncRNA
NA	13215161	K10D6.14	ncRNA
NA	13215162	K10D6.10	ncRNA
NA	13215163	K10D6.19	ncRNA
NA	13215164	K10D6.25	ncRNA
NA	13215165	K10D6.9	ncRNA
NA	13215166	K10D6.8	ncRNA
NA	13215167	K10D6.24	ncRNA
NA	13215168	K10D6.17	ncRNA
NA	13215169	K10D6.22	ncRNA
NA	13215174	T19B10.16	ncRNA
NA	13215175	T19B10.17	ncRNA
NA	13215176	T19B10.15	ncRNA
NA	13215182	T19B10.13	ncRNA
NA	13215183	T19B10.14	ncRNA
NA	13215189	F07B10.8	ncRNA
NA	13215197	C03E10.8	ncRNA
NA	13215198	C03E10.9	ncRNA
NA	13215202	21ur-15168	ncRNA
NA	13215203	21ur-14694	ncRNA
NA	13215208	T03F7.12	ncRNA
NA	13215211	T03F7.11	ncRNA
NA	13215212	T03F7.10	ncRNA
NA	13215213	T03F7.15	ncRNA
NA	13215214	T03F7.13	ncRNA
NA	13215219	T03F7.14	ncRNA
NA	13215224	T02E9.24	ncRNA
NA	13215225	T02E9.20	ncRNA
NA	13215226	T02E9.17	ncRNA
NA	13215227	T02E9.23	ncRNA
NA	13215228	T02E9.21	ncRNA
NA	13215229	T02E9.26	ncRNA
NA	13215230	T02E9.29	ncRNA
NA	13215231	T02E9.18	ncRNA
NA	13215232	T02E9.27	ncRNA
NA	13215233	T02E9.11	ncRNA
NA	13215234	T02E9.12	ncRNA
NA	13215235	T02E9.15	ncRNA
NA	13215236	T02E9.19	ncRNA
NA	13215238	T02E9.9	ncRNA
NA	13215239	T02E9.13	ncRNA
NA	13215241	T02E9.16	ncRNA
NA	13215242	T02E9.10	ncRNA
NA	13215243	T02E9.25	ncRNA
NA	13215245	T02E9.8	ncRNA
NA	13215246	T02E9.22	ncRNA
NA	13215247	T02E9.28	ncRNA
NA	13215248	T02E9.14	ncRNA
NA	13215249	21ur-14486	ncRNA
NA	13215251	F55C10.11	ncRNA
NA	13215252	21ur-15365	ncRNA
NA	13215253	F55C10.7	ncRNA
NA	13215254	F55C10.8	ncRNA
NA	13215256	F55C10.10	ncRNA
NA	13215257	F55C10.9	ncRNA
NA	13215263	K03B8.14	protein-coding
NA	13215267	K03B8.23	ncRNA
NA	13215268	K03B8.21	ncRNA
NA	13215271	K03B8.19	ncRNA
NA	13215273	K03B8.17	ncRNA
NA	13215274	K03B8.16	ncRNA
NA	13215275	K03B8.15	ncRNA
NA	13215276	K03B8.20	ncRNA
NA	13215280	K03B8.18	ncRNA
NA	13215282	21ur-12485	ncRNA
NA	13215284	21ur-14733	ncRNA
NA	13215287	K03B8.22	ncRNA
NA	13215288	T26H10.3	ncRNA
NA	13215289	T26H10.6	ncRNA
NA	13215290	T26H10.5	ncRNA
NA	13215291	T26H10.9	ncRNA
NA	13215292	T26H10.7	ncRNA
NA	13215293	T26H10.4	ncRNA
NA	13215294	T26H10.8	ncRNA
NA	13215295	F57B7.8	ncRNA
NA	13215296	F57B7.7	ncRNA
NA	13215297	F57B7.12	ncRNA
NA	13215298	F57B7.6	ncRNA
NA	13215299	F57B7.11	ncRNA
NA	13215302	F57B7.9	ncRNA
NA	13215304	21ur-14531	ncRNA
NA	13215306	F57B7.14	ncRNA
NA	13215307	F57B7.10	ncRNA
NA	13215308	F57B7.13	ncRNA
NA	13215309	T11F9.30	ncRNA
NA	13215310	T11F9.26	ncRNA
NA	13215312	T11F9.27	ncRNA
NA	13215314	T11F9.28	ncRNA
NA	13215315	T11F9.29	ncRNA
NA	13215317	T11F9.25	ncRNA
NA	13215318	T11F9.24	ncRNA
NA	13215321	21ur-15035	ncRNA
NA	13215325	srh-9	pseudo
NA	13215326	T11F9.22	protein-coding
NA	13215329	T11F9.23	ncRNA
NA	13215336	T11F9.21	protein-coding
NA	13215338	C55A6.14	ncRNA
NA	13215339	C55A6.18	ncRNA
NA	13215340	21ur-13851	ncRNA
NA	13215342	C55A6.21	ncRNA
NA	13215343	C55A6.16	ncRNA
NA	13215346	C55A6.19	ncRNA
NA	13215353	C55A6.17	ncRNA
NA	13215357	C55A6.15	ncRNA
NA	13215358	C55A6.20	ncRNA
NA	13215360	F38B7.12	ncRNA
NA	13215361	F38B7.15	ncRNA
NA	13215362	F38B7.14	ncRNA
NA	13215365	F38B7.11	protein-coding
NA	13215368	F38B7.13	ncRNA
NA	13215370	srx-71	pseudo
NA	13215371	srx-72	pseudo
NA	13215377	srx-91	pseudo
NA	13215384	srx-81	pseudo
NA	13215385	srx-83	pseudo
NA	13215391	F35B12.11	ncRNA
NA	13215396	F35B12.17	ncRNA
NA	13215397	F35B12.16	ncRNA
NA	13215398	F35B12.14	ncRNA
NA	13215400	F35B12.13	ncRNA
NA	13215401	F35B12.12	ncRNA
NA	13215402	F35B12.15	ncRNA
NA	13215404	T27F2.6	ncRNA
NA	13215405	T27F2.5	ncRNA
NA	13215409	T27F2.7	ncRNA
NA	13215410	F46F3.19	ncRNA
NA	13215411	F46F3.8	ncRNA
NA	13215412	F46F3.7	ncRNA
NA	13215413	F46F3.13	ncRNA
NA	13215414	21ur-13189	ncRNA
NA	13215415	F46F3.11	ncRNA
NA	13215416	F46F3.17	ncRNA
NA	13215418	F46F3.22	ncRNA
NA	13215421	F46F3.12	ncRNA
NA	13215422	F46F3.14	ncRNA
NA	13215423	F46F3.18	ncRNA
NA	13215424	F46F3.23	ncRNA
NA	13215425	F46F3.10	ncRNA
NA	13215426	F46F3.6	ncRNA
NA	13215427	F46F3.15	ncRNA
NA	13215429	F46F3.9	ncRNA
NA	13215430	F46F3.21	ncRNA
NA	13215431	F46F3.16	ncRNA
NA	13215432	F46F3.20	ncRNA
NA	13215435	W05E10.21	ncRNA
NA	13215437	21ur-14859	ncRNA
NA	13215438	W05E10.11	ncRNA
NA	13215439	W05E10.18	ncRNA
NA	13215440	W05E10.7	ncRNA
NA	13215442	W05E10.8	ncRNA
NA	13215443	W05E10.16	ncRNA
NA	13215444	W05E10.12	ncRNA
NA	13215445	W05E10.20	ncRNA
NA	13215446	W05E10.13	ncRNA
NA	13215447	W05E10.15	ncRNA
NA	13215448	W05E10.14	ncRNA
NA	13215449	W05E10.19	ncRNA
NA	13215451	W05E10.17	ncRNA
NA	13215452	W05E10.10	ncRNA
NA	13215453	W05E10.9	ncRNA
NA	13215458	B0240.6	ncRNA
NA	13215460	T04F3.11	ncRNA
NA	13215461	B0240.5	ncRNA
NA	13215462	T04F3.6	ncRNA
NA	13215463	T04F3.9	ncRNA
NA	13215465	T04F3.7	ncRNA
NA	13215467	T04F3.10	ncRNA
NA	13215469	T04F3.8	ncRNA
NA	13215479	F55A11.13	ncRNA
NA	13215485	D2023.17	ncRNA
NA	13215486	D2023.14	ncRNA
NA	13215487	D2023.12	ncRNA
NA	13215489	D2023.16	ncRNA
NA	13215490	D2023.11	ncRNA
NA	13215491	D2023.13	ncRNA
NA	13215492	D2023.10	ncRNA
NA	13215493	D2023.8	pseudo
NA	13215498	D2023.15	ncRNA
NA	13215504	R13H4.11	ncRNA
NA	13215506	R13H4.10	ncRNA
NA	13215507	R13H4.13	ncRNA
NA	13215511	R13H4.12	ncRNA
NA	13215512	R13H4.9	ncRNA
NA	13215513	K12G11.10	ncRNA
NA	13215514	K12G11.13	ncRNA
NA	13215517	K12G11.14	ncRNA
NA	13215522	K12G11.12	ncRNA
NA	13215523	K12G11.11	ncRNA
NA	13215524	K12G11.9	ncRNA
NA	13215526	K12G11.7	ncRNA
NA	13215528	K12G11.8	ncRNA
NA	13215529	R31.4	ncRNA
NA	13215530	R31.5	ncRNA
NA	13215535	F58H1.8	protein-coding
NA	13215538	F58H1.25	ncRNA
NA	13215539	F58H1.24	ncRNA
NA	13215540	F58H1.17	ncRNA
NA	13215541	21ur-14381	ncRNA
NA	13215542	F58H1.13	ncRNA
NA	13215543	F58H1.26	ncRNA
NA	13215544	F58H1.21	ncRNA
NA	13215545	F58H1.23	ncRNA
NA	13215546	F58H1.18	ncRNA
NA	13215547	F58H1.20	ncRNA
NA	13215548	F58H1.10	ncRNA
NA	13215549	F58H1.12	ncRNA
NA	13215550	F58H1.11	ncRNA
NA	13215551	F58H1.16	ncRNA
NA	13215552	F58H1.14	ncRNA
NA	13215553	F58H1.19	ncRNA
NA	13215555	F58H1.15	ncRNA
NA	13215556	F58H1.22	ncRNA
NA	13215558	21ur-13195	ncRNA
NA	13215559	C52E4.16	ncRNA
NA	13215560	C52E4.18	ncRNA
NA	13215561	C52E4.17	ncRNA
NA	13215565	21ur-10927	ncRNA
NA	13215566	C52E4.14	ncRNA
NA	13215570	21ur-13859	ncRNA
NA	13215571	C52E4.13	ncRNA
NA	13215572	C52E4.15	ncRNA
NA	13215576	21ur-14066	ncRNA
NA	13215577	C52E4.12	protein-coding
NA	13215578	F57F5.7	ncRNA
NA	13215585	F10C2.10	ncRNA
NA	13215586	F10C2.9	ncRNA
NA	13215588	F10C2.11	ncRNA
NA	13215590	F10C2.12	ncRNA
NA	13215602	21ur-12491	ncRNA
NA	13215607	21ur-9450	ncRNA
NA	13215612	21ur-14827	ncRNA
NA	13215617	C13C4.11	ncRNA
NA	13215618	C13C4.12	ncRNA
NA	13215619	C13C4.9	ncRNA
NA	13215621	C13C4.10	ncRNA
NA	13215622	C13C4.8	protein-coding
NA	13215626	C27A7.10	ncRNA
NA	13215638	ZK863.10	ncRNA
NA	13215640	ZK863.12	ncRNA
NA	13215646	ZK863.11	ncRNA
NA	13215652	ZK836.16	ncRNA
NA	13215653	ZK836.13	ncRNA
NA	13215654	ZK836.7	ncRNA
NA	13215655	ZK836.15	ncRNA
NA	13215656	ZK836.10	ncRNA
NA	13215657	ZK836.9	ncRNA
NA	13215658	ZK836.5	ncRNA
NA	13215659	ZK836.11	ncRNA
NA	13215660	ZK836.17	ncRNA
NA	13215661	ZK836.6	ncRNA
NA	13215662	ZK836.19	ncRNA
NA	13215664	ZK836.14	ncRNA
NA	13215665	ZK836.12	ncRNA
NA	13215666	ZK836.4	ncRNA
NA	13215667	ZK836.8	ncRNA
NA	13215669	ZK836.18	ncRNA
NA	13215670	K12F2.5	ncRNA
NA	13215671	K12F2.4	ncRNA
NA	13215672	K12F2.3	ncRNA
NA	13215677	T04H1.11	ncRNA
NA	13215690	F55C5.15	ncRNA
NA	13215696	F55C5.12	ncRNA
NA	13215697	F55C5.14	ncRNA
NA	13215698	F55C5.13	ncRNA
NA	13215699	F55C5.16	ncRNA
NA	13215704	R04F11.24	ncRNA
NA	13215705	R04F11.20	ncRNA
NA	13215706	R04F11.22	ncRNA
NA	13215711	21ur-13221	ncRNA
NA	13215712	R04F11.15	ncRNA
NA	13215713	R04F11.19	ncRNA
NA	13215714	R04F11.14	ncRNA
NA	13215715	R04F11.16	ncRNA
NA	13215716	R04F11.7	ncRNA
NA	13215717	R04F11.10	ncRNA
NA	13215718	R04F11.23	ncRNA
NA	13215719	R04F11.26	ncRNA
NA	13215720	R04F11.25	ncRNA
NA	13215721	R04F11.27	ncRNA
NA	13215723	R04F11.8	ncRNA
NA	13215724	R04F11.11	ncRNA
NA	13215725	R04F11.9	ncRNA
NA	13215726	R04F11.18	ncRNA
NA	13215727	R04F11.12	ncRNA
NA	13215728	R04F11.13	ncRNA
NA	13215729	R04F11.17	ncRNA
NA	13215730	R04F11.21	ncRNA
NA	13215731	F23H12.18	ncRNA
NA	13215732	F23H12.17	ncRNA
NA	13215736	F23H12.20	ncRNA
NA	13215737	F23H12.13	ncRNA
NA	13215739	F23H12.11	pseudo
NA	13215740	F23H12.19	ncRNA
NA	13215741	F23H12.14	ncRNA
NA	13215742	F23H12.12	ncRNA
NA	13215743	F23H12.16	ncRNA
NA	13215748	F23H12.15	ncRNA
NA	13215750	F23H12.10	protein-coding
NA	13215755	21ur-10895	ncRNA
NA	13215757	K01D12.17	ncRNA
NA	13215758	K01D12.19	ncRNA
NA	13215762	K01D12.18	ncRNA
NA	13215772	C54D10.16	ncRNA
NA	13215773	C54D10.19	ncRNA
NA	13215774	C54D10.18	ncRNA
NA	13215775	C54D10.17	ncRNA
NA	13215776	C54D10.20	ncRNA
NA	13215777	C54D10.15	ncRNA
NA	13215782	pals-37	protein-coding
NA	13215787	F28C1.12	ncRNA
NA	13215790	F28C1.13	ncRNA
NA	13215791	F28C1.10	ncRNA
NA	13215792	F28C1.11	ncRNA
NA	13215793	F28C1.14	ncRNA
NA	13215794	21ur-14715	ncRNA
NA	13215796	W04D2.13	ncRNA
NA	13215797	W04D2.8	ncRNA
NA	13215798	W04D2.10	ncRNA
NA	13215800	W04D2.9	ncRNA
NA	13215803	W04D2.11	ncRNA
NA	13215804	W04D2.12	ncRNA
NA	13215805	W04D2.14	ncRNA
NA	13215813	T28H10.5	ncRNA
NA	13215817	21ur-14776	ncRNA
NA	13215818	C13C12.5	ncRNA
NA	13215819	C13C12.4	ncRNA
NA	13215821	C13C12.6	ncRNA
NA	13215823	21ur-11827	ncRNA
NA	13215824	F45D3.14	ncRNA
NA	13215825	F45D3.8	ncRNA
NA	13215826	F45D3.16	ncRNA
NA	13215827	F45D3.7	ncRNA
NA	13215829	F45D3.13	ncRNA
NA	13215830	F45D3.10	ncRNA
NA	13215832	F45D3.9	ncRNA
NA	13215834	F45D3.15	ncRNA
NA	13215835	F45D3.12	ncRNA
NA	13215836	F45D3.11	ncRNA
NA	13215841	E02A10.8	ncRNA
NA	13215842	E02A10.10	ncRNA
NA	13215843	E02A10.9	ncRNA
NA	13215845	E02A10.7	ncRNA
NA	13215847	E02A10.6	ncRNA
NA	13215855	C14C10.9	ncRNA
NA	13215857	ZC116.5	protein-coding
NA	13215861	F56H9.9	protein-coding
NA	13215864	F56H9.7	pseudo
NA	13215867	F56H9.8	protein-coding
NA	13215870	W05B10.6	protein-coding
NA	13215874	W05B10.7	ncRNA
NA	13215875	W05B10.8	ncRNA
NA	13215878	K10C8.5	ncRNA
NA	13215890	R11D1.14	ncRNA
NA	13215900	C15C8.10	ncRNA
NA	13215902	C15C8.9	ncRNA
NA	13215906	C15C8.11	ncRNA
NA	13215911	F18E2.14	ncRNA
NA	13215912	F18E2.8	ncRNA
NA	13215914	F18E2.15	protein-coding
NA	13215918	F18E2.10	ncRNA
NA	13215919	F18E2.13	ncRNA
NA	13215920	F18E2.12	ncRNA
NA	13215922	F18E2.9	ncRNA
NA	13215923	F18E2.11	ncRNA
NA	13215924	ZC455.16	ncRNA
NA	13215925	ZC455.14	ncRNA
NA	13215926	F18E2.7	ncRNA
NA	13215936	ZC455.13	pseudo
NA	13215937	ZC455.15	ncRNA
NA	13215939	srbc-46	pseudo
NA	13215940	ZC443.7	protein-coding
NA	13215944	ZC443.8	ncRNA
NA	13215951	C44H9.9	pseudo
NA	13215954	21ur-10460	ncRNA
NA	13215961	T07F10.12	ncRNA
NA	13215962	T07F10.10	ncRNA
NA	13215963	T07F10.9	ncRNA
NA	13215964	T07F10.11	ncRNA
NA	13215965	21ur-15167	ncRNA
NA	13215966	21ur-14576	ncRNA
NA	13215968	R90.12	ncRNA
NA	13215969	R90.9	ncRNA
NA	13215971	R90.11	ncRNA
NA	13215972	R90.8	ncRNA
NA	13215973	R90.10	ncRNA
NA	13215974	R90.6	ncRNA
NA	13215975	R90.7	ncRNA
NA	13215980	F54F3.2	pseudo
NA	13215981	F54F3.6	ncRNA
NA	13215982	F54F3.5	ncRNA
NA	13215985	T16G1.15	ncRNA
NA	13215987	T16G1.17	ncRNA
NA	13215988	T16G1.14	ncRNA
NA	13215995	T16G1.16	ncRNA
NA	13215998	T16G1.13	protein-coding
NA	13215999	T16G1.18	protein-coding
NA	13216003	R186.9	ncRNA
