ensembl_gene_id	gene_id	symbol	type
NA	856470	ERG7	protein-coding
NA	856471	NOP10	protein-coding
NA	856472	OSH3	protein-coding
NA	856473	QNS1	protein-coding
NA	856474	PPE1	protein-coding
NA	856475	PTC7	protein-coding
NA	856476	NMD2	protein-coding
NA	856477	YHR078W	protein-coding
NA	856478	IRE1	protein-coding
NA	856479	SAE3	protein-coding
NA	856480	LAM4	protein-coding
NA	856481	LRP1	protein-coding
NA	856482	KSP1	protein-coding
NA	856483	SAM35	protein-coding
NA	856484	STE12	protein-coding
NA	856485	IPI1	protein-coding
NA	856486	NAM8	protein-coding
NA	856487	RTC3	protein-coding
NA	856488	RPF1	protein-coding
NA	856489	GAR1	protein-coding
NA	856490	YNG2	protein-coding
NA	856491	MSR1	protein-coding
NA	856492	HXT4	protein-coding
NA	856493	AHT1	protein-coding
NA	856494	HXT1	protein-coding
NA	856496	HXT5	protein-coding
NA	856497	YHR097C	protein-coding
NA	856498	SFB3	protein-coding
NA	856499	TRA1	protein-coding
NA	856500	GEP4	protein-coding
NA	856501	BIG1	protein-coding
NA	856502	KIC1	protein-coding
NA	856503	SBE22	protein-coding
NA	856504	GRE3	protein-coding
NA	856505	YPT35	protein-coding
NA	856506	TRR2	protein-coding
NA	856507	CDC12	protein-coding
NA	856508	GGA2	protein-coding
NA	856509	CTM1	protein-coding
NA	856510	ERP5	protein-coding
NA	856511	UBA4	protein-coding
NA	856512	YHR112C	protein-coding
NA	856513	APE4	protein-coding
NA	856514	BZZ1	protein-coding
NA	856515	DMA1	protein-coding
NA	856516	COX23	protein-coding
NA	856517	TOM71	protein-coding
NA	856518	ORC6	protein-coding
NA	856519	SET1	protein-coding
NA	856520	MSH1	protein-coding
NA	856521	LSM12	protein-coding
NA	856522	CIA2	protein-coding
NA	856523	EPT1	protein-coding
NA	856524	NDT80	protein-coding
NA	856525	tF(GAA)H2	tRNA
NA	856526	YHR125W	protein-coding
NA	856527	ANS1	protein-coding
NA	856528	YHR127W	protein-coding
NA	856529	FUR1	protein-coding
NA	856530	ARP1	protein-coding
NA	856531	YHR130C	protein-coding
NA	856532	YHR131C	protein-coding
NA	856533	ECM14	protein-coding
NA	856534	IGO2	protein-coding
NA	856535	NSG1	protein-coding
NA	856536	WSS1	protein-coding
NA	856537	YCK1	protein-coding
NA	856538	SPL2	protein-coding
NA	856539	ARO9	protein-coding
NA	856540	YHR138C	protein-coding
NA	856541	SPS100	protein-coding
NA	856542	YHR139C-A	protein-coding
NA	856543	YHR140W	protein-coding
NA	856544	RPL42B	protein-coding
NA	856545	CHS7	protein-coding
NA	856546	DSE2	protein-coding
NA	856547	RPC10	protein-coding
NA	856548	DCD1	protein-coding
NA	856549	SUF8	tRNA
NA	856551	CRP1	protein-coding
NA	856552	MRPL6	protein-coding
NA	856553	IMP3	protein-coding
NA	856554	SKG6	protein-coding
NA	856555	PEX28	protein-coding
NA	856556	MTC6	protein-coding
NA	856557	SPO12	protein-coding
NA	856558	SPO16	protein-coding
NA	856559	RTT107	protein-coding
NA	856560	LAM1	protein-coding
NA	856561	LIN1	protein-coding
NA	856562	REC104	protein-coding
NA	856563	KEL1	protein-coding
NA	856564	TDA11	protein-coding
NA	856565	PEX18	protein-coding
NA	856566	YAP1801	protein-coding
NA	856567	MPC2	protein-coding
NA	856568	SOL3	protein-coding
NA	856569	DNA2	protein-coding
NA	856570	PRP8	protein-coding
NA	856571	CDC23	protein-coding
NA	856572	THP2	protein-coding
NA	856573	MTG2	protein-coding
NA	856574	DBP8	protein-coding
NA	856575	NMD3	protein-coding
NA	856576	ATG7	protein-coding
NA	856577	SPC97	protein-coding
NA	856578	YHR173C	protein-coding
NA	856579	ENO2	protein-coding
NA	856580	CTR2	protein-coding
NA	856581	FMO1	protein-coding
NA	856582	YHR177W	protein-coding
NA	856583	STB5	protein-coding
NA	856584	OYE2	protein-coding
NA	856585	YHR180W	protein-coding
NA	856586	tT(UGU)H	tRNA
NA	856587	SVP26	protein-coding
NA	856588	YHR182W	protein-coding
NA	856589	GND1	protein-coding
NA	856590	SSP1	protein-coding
NA	856591	PFS1	protein-coding
NA	856592	tV(CAC)H	tRNA
NA	856593	KOG1	protein-coding
NA	856594	IKI1	protein-coding
NA	856595	GPI16	protein-coding
NA	856596	PTH1	protein-coding
NA	856597	ERG9	protein-coding
NA	856598	CTF8	protein-coding
NA	856599	LNP1	protein-coding
NA	856600	EGD2	protein-coding
NA	856601	MDM31	protein-coding
NA	856602	NVJ1	protein-coding
NA	856603	UTP9	protein-coding
NA	856604	RIX1	protein-coding
NA	856605	AIM18	protein-coding
NA	856606	AIM46	protein-coding
NA	856607	RPN10	protein-coding
NA	856608	PPX1	protein-coding
NA	856609	YHR202W	protein-coding
NA	856610	RPS4B	protein-coding
NA	856611	MNL1	protein-coding
NA	856612	SCH9	protein-coding
NA	856613	SKN7	protein-coding
NA	856614	SET5	protein-coding
NA	856615	BAT1	protein-coding
NA	856616	CRG1	protein-coding
NA	856617	YHR210C	protein-coding
NA	856618	FLO5	protein-coding
NA	856620	YHR213W	protein-coding
NA	856621	YHR214W	protein-coding
NA	856623	YHR214C-B	protein-coding
NA	856624	YHR214C-C	protein-coding
NA	856625	PHO12	protein-coding
NA	856626	IMD2	protein-coding
NA	856628	YHR218W	protein-coding
NA	856629	YHR219W	protein-coding
NA	856630	YEL077C	protein-coding
NA	856632	YEL076C-A	protein-coding
NA	856633	YEL076C	protein-coding
NA	856634	YEL075C	protein-coding
NA	856636	YEL073C	protein-coding
NA	856637	RMD6	protein-coding
NA	856638	DLD3	protein-coding
NA	856639	DSF1	protein-coding
NA	856640	HXT13	protein-coding
NA	856641	YEL068C	protein-coding
NA	856642	HPA3	protein-coding
NA	856643	YEL067C	protein-coding
NA	856644	SIT1	protein-coding
NA	856645	AVT2	protein-coding
NA	856646	CAN1	protein-coding
NA	856647	NPR2	protein-coding
NA	856648	CIN8	protein-coding
NA	856649	PRB1	protein-coding
NA	856650	SOM1	protein-coding
NA	856652	PCM1	protein-coding
NA	856653	SDD1	protein-coding
NA	856654	HAT2	protein-coding
NA	856655	POL5	protein-coding
NA	856656	RPL12A	protein-coding
NA	856657	MAK10	protein-coding
NA	856658	AFG1	protein-coding
NA	856659	VMA8	protein-coding
NA	856660	RML2	protein-coding
NA	856661	tG(GCC)E	tRNA
NA	856662	PAU2	protein-coding
NA	856663	TCA17	protein-coding
NA	856664	FRD1	protein-coding
NA	856665	GLY1	protein-coding
NA	856667	IES6	protein-coding
NA	856668	YEL043W	protein-coding
NA	856669	GDA1	protein-coding
NA	856670	YEF1	protein-coding
NA	856671	UTR2	protein-coding
NA	856672	CYC7	protein-coding
NA	856673	UTR4	protein-coding
NA	856674	RAD23	protein-coding
NA	856675	ANP1	protein-coding
NA	856676	UTR5	protein-coding
NA	856677	HYP2	protein-coding
NA	856678	MTC7	protein-coding
NA	856679	tS(AGA)E	tRNA
NA	856680	MCM3	protein-coding
NA	856681	SPF1	protein-coding
NA	856682	ECM10	protein-coding
NA	856683	BUD16	protein-coding
NA	856684	YEL028W	protein-coding
NA	856685	IMT4	tRNA
NA	856686	VMA3	protein-coding
NA	856687	SNU13	protein-coding
NA	856688	YEL025C	protein-coding
NA	856689	RIP1	protein-coding
NA	856690	YEL023C	protein-coding
NA	856691	GEA2	protein-coding
NA	856692	URA3	protein-coding
NA	856693	TIM9	protein-coding
NA	856694	PXP1	protein-coding
NA	856695	MMS21	protein-coding
NA	856696	EAF5	protein-coding
NA	856697	PMP2	protein-coding
NA	856698	GTT3	protein-coding
NA	856699	NPP2	protein-coding
NA	856700	EDC3	protein-coding
NA	856701	YEL014C	protein-coding
NA	856702	VAC8	protein-coding
NA	856703	tQ(UUG)E2	tRNA
NA	856704	UBC8	protein-coding
NA	856705	GLC3	protein-coding
NA	856706	tK(CUU)E1	tRNA
NA	856708	tR(UCU)E	tRNA
NA	856709	GCN4	protein-coding
NA	856710	YEL008W	protein-coding
NA	856711	MIT1	protein-coding
NA	856712	YEA6	protein-coding
NA	856713	VAB2	protein-coding
NA	856714	YEA4	protein-coding
NA	856715	GIM4	protein-coding
NA	856716	WBP1	protein-coding
NA	856717	IRC22	protein-coding
NA	856718	MNN1	protein-coding
NA	856719	NOP16	protein-coding
NA	856720	PMI40	protein-coding
NA	856721	FMP52	protein-coding
NA	856722	YND1	protein-coding
NA	856723	NUG1	protein-coding
NA	856724	PAC2	protein-coding
NA	856725	TMA20	protein-coding
NA	856726	SEC3	protein-coding
NA	856727	NTF2	protein-coding
NA	856728	YER010C	protein-coding
NA	856729	TIR1	protein-coding
NA	856730	tE(UUC)E1	tRNA
NA	856731	PRE1	protein-coding
NA	856732	PRP22	protein-coding
NA	856733	HEM14	protein-coding
NA	856734	FAA2	protein-coding
NA	856735	BUD25	protein-coding
NA	856736	BIM1	protein-coding
NA	856737	AFG3	protein-coding
NA	856738	SPC25	protein-coding
NA	856739	ISC1	protein-coding
NA	856740	SBH2	protein-coding
NA	856741	GPA2	protein-coding
NA	856742	RPN3	protein-coding
NA	856743	SRB4	protein-coding
NA	856744	PRO3	protein-coding
NA	856745	YAT2	protein-coding
NA	856746	GCD11	protein-coding
NA	856747	tH(GUG)E1	tRNA
NA	856748	CHO1	protein-coding
NA	856749	GAL83	protein-coding
NA	856750	MIG3	protein-coding
NA	856751	SMB1	protein-coding
NA	856752	CHZ1	protein-coding
NA	856753	YPT31	protein-coding
NA	856754	FIR1	protein-coding
NA	856755	ZRG8	protein-coding
NA	856756	YER034W	protein-coding
NA	856757	EDC2	protein-coding
NA	856758	ARB1	protein-coding
NA	856759	PHM8	protein-coding
NA	856760	KRE29	protein-coding
NA	856761	HVG1	protein-coding
NA	856762	YER039C-A	protein-coding
NA	856763	GLN3	protein-coding
NA	856764	YEN1	protein-coding
NA	856765	MXR1	protein-coding
NA	856766	SAH1	protein-coding
NA	856767	ERG28	protein-coding
NA	856768	MEI4	protein-coding
NA	856769	ACA1	protein-coding
NA	856770	SPO73	protein-coding
NA	856771	SAP1	protein-coding
NA	856772	CAJ1	protein-coding
NA	856773	tQ(UUG)E1	tRNA
NA	856774	ISD11	protein-coding
NA	856775	TPA1	protein-coding
NA	856776	RSM18	protein-coding
NA	856777	JHD1	protein-coding
NA	856778	HOM3	protein-coding
NA	856779	PIC2	protein-coding
NA	856780	YER053C-A	protein-coding
NA	856781	GIP2	protein-coding
NA	856782	HIS1	protein-coding
NA	856783	FCY2	protein-coding
NA	856784	RPL34A	protein-coding
NA	856785	HMF1	protein-coding
NA	856786	PET117	protein-coding
NA	856787	PCL6	protein-coding
NA	856788	FCY21	protein-coding
NA	856789	FCY22	protein-coding
NA	856790	CEM1	protein-coding
NA	856791	GPP2	protein-coding
NA	856792	THO1	protein-coding
NA	856793	VHR2	protein-coding
NA	856794	ICL1	protein-coding
NA	856795	SUP19	tRNA
NA	856796	RRT13	protein-coding
NA	856797	RGI1	protein-coding
NA	856799	MOT2	protein-coding
NA	856800	ARG5,6	protein-coding
NA	856801	RNR1	protein-coding
NA	856802	TDA2	protein-coding
NA	856803	VTC1	protein-coding
NA	856804	ALD5	protein-coding
NA	856805	RPS24A	protein-coding
NA	856806	YOS1	protein-coding
NA	856807	PTP3	protein-coding
NA	856808	tA(UGC)E	tRNA
NA	856809	YER076C	protein-coding
NA	856810	MRX1	protein-coding
NA	856811	ICP55	protein-coding
NA	856812	YER079W	protein-coding
NA	856813	AIM9	protein-coding
NA	856814	SER3	protein-coding
NA	856815	UTP7	protein-coding
NA	856816	YER084W	protein-coding
NA	856817	GET2	protein-coding
NA	856818	YER085C	protein-coding
NA	856819	ILV1	protein-coding
NA	856820	AIM10	protein-coding
NA	856821	SBH1	protein-coding
NA	856822	DOT6	protein-coding
NA	856823	PTC2	protein-coding
NA	856824	TRP2	protein-coding
NA	856825	MET6	protein-coding
NA	856827	IES5	protein-coding
NA	856828	TSC11	protein-coding
NA	856829	AIM11	protein-coding
NA	856830	PUP3	protein-coding
NA	856831	RAD51	protein-coding
NA	856832	SHC1	protein-coding
NA	856833	tE(UUC)E2	tRNA
NA	856835	UBP9	protein-coding
NA	856836	PRS2	protein-coding
NA	856837	UBC6	protein-coding
NA	856838	AST2	protein-coding
NA	856839	RPS8B	protein-coding
NA	856840	SSA4	protein-coding
NA	856841	RTT105	protein-coding
NA	856842	NUP157	protein-coding
NA	856843	MAM1	protein-coding
NA	856844	GLE2	protein-coding
NA	856845	FLO8	pseudo
NA	856846	KAP123	protein-coding
NA	856847	SWI4	protein-coding
NA	856848	LSM4	protein-coding
NA	856849	TMN3	protein-coding
NA	856850	BOI2	protein-coding
NA	856851	SPR6	protein-coding
NA	856852	SLX8	protein-coding
NA	856853	RPL23B	protein-coding
NA	856854	SHO1	protein-coding
NA	856855	AVT6	protein-coding
NA	856856	SCS2	protein-coding
NA	856858	YER121W	protein-coding
NA	856859	GLO3	protein-coding
NA	856860	YCK3	protein-coding
NA	856861	DSE1	protein-coding
NA	856862	RSP5	protein-coding
NA	856863	NSA2	protein-coding
NA	856864	LCP5	protein-coding
NA	856865	VFA1	protein-coding
NA	856866	SAK1	protein-coding
NA	856867	COM2	protein-coding
NA	856868	RPS26B	protein-coding
NA	856869	PMD1	protein-coding
NA	856870	GLC7	protein-coding
NA	856871	tH(GUG)E2	tRNA
NA	856872	tK(CUU)E2	tRNA
NA	856873	YER134C	protein-coding
NA	856874	YER135C	protein-coding
NA	856875	tV(AAC)E1	tRNA
NA	856876	GDI1	protein-coding
NA	856877	YER137C	protein-coding
NA	856878	tI(AAU)E1	tRNA
NA	856879	YER138C	protein-coding
NA	856880	YER137C-A	protein-coding
NA	856881	YER138W-A	protein-coding
NA	856882	RTR1	protein-coding
NA	856883	EMP65	protein-coding
NA	856884	COX15	protein-coding
NA	856885	MAG1	protein-coding
NA	856886	DDI1	protein-coding
NA	856887	UBP5	protein-coding
NA	856888	FTR1	protein-coding
NA	856889	LSM5	protein-coding
NA	856890	SCC4	protein-coding
NA	856891	SPT15	protein-coding
NA	856892	PEA2	protein-coding
NA	856893	SPI1	protein-coding
NA	856894	tV(AAC)E2	tRNA
NA	856895	UBP3	protein-coding
NA	856896	YER152C	protein-coding
NA	856897	PET122	protein-coding
NA	856898	OXA1	protein-coding
NA	856899	BEM2	protein-coding
NA	856900	YER156C	protein-coding
NA	856901	COG3	protein-coding
NA	856902	tE(UUC)E3	tRNA
NA	856903	YER158C	protein-coding
NA	856904	BUR6	protein-coding
NA	856905	tR(ACG)E	tRNA
NA	856906	YER160C	protein-coding
NA	856907	YER159C-A	protein-coding
NA	856908	SPT2	protein-coding
NA	856909	RAD4	protein-coding
NA	856910	GCG1	protein-coding
NA	856911	CHD1	protein-coding
NA	856912	PAB1	protein-coding
NA	856913	DNF1	protein-coding
NA	856914	BCK2	protein-coding
NA	856915	CCA1	protein-coding
NA	856916	RPH1	protein-coding
NA	856917	ADK2	protein-coding
NA	856918	RAD3	protein-coding
NA	856919	BRR2	protein-coding
NA	856920	RAD24	protein-coding
NA	856921	GRX4	protein-coding
NA	856922	TMT1	protein-coding
NA	856923	ECM32	protein-coding
NA	856924	BMH1	protein-coding
NA	856925	PDA1	protein-coding
NA	856926	DMC1	protein-coding
NA	856927	ISC10	protein-coding
NA	856928	SLO1	protein-coding
NA	856929	tI(AAU)E2	tRNA
NA	856930	YER181C	protein-coding
NA	856931	FMP10	protein-coding
NA	856932	FAU1	protein-coding
NA	856933	TOG1	protein-coding
NA	856934	PUG1	protein-coding
NA	856935	YER186C	protein-coding
NA	856937	YER187W	protein-coding
NA	856938	YER188W	protein-coding
NA	856939	YER189W	protein-coding
NA	856940	YRF1-2	protein-coding
NA	1466398	YCR024C-B	protein-coding
NA	1466399	EGO2	protein-coding
NA	1466400	YCR108C	protein-coding
NA	1466401	YFL041W-A	protein-coding
NA	1466402	YFR032C-B	protein-coding
NA	1466403	YLL006W-A	protein-coding
NA	1466404	YLL066W-B	protein-coding
NA	1466409	YLR154C-G	protein-coding
NA	1466410	YLR154C-H	protein-coding
NA	1466411	YLR156C-A	protein-coding
NA	1466412	YLR157W-D	protein-coding
NA	1466413	YLR157W-E	protein-coding
NA	1466414	YLR157C-C	protein-coding
NA	1466415	YLR159C-A	protein-coding
NA	1466416	RRT15	protein-coding
NA	1466417	YLR264C-A	protein-coding
NA	1466418	YLR285C-A	protein-coding
NA	1466419	YLR307C-A	protein-coding
NA	1466421	YLR342W-A	protein-coding
NA	1466422	YLR361C-A	protein-coding
NA	1466423	YLR406C-A	protein-coding
NA	1466424	YLR412C-A	protein-coding
NA	1466426	YAL067W-A	protein-coding
NA	1466427	YAL063C-A	protein-coding
NA	1466428	YAL037C-A	protein-coding
NA	1466430	YAR035C-A	protein-coding
NA	1466431	MHF2	protein-coding
NA	1466432	YDR003W-A	protein-coding
NA	1466433	YDR169C-A	protein-coding
NA	1466434	YDR182W-A	protein-coding
NA	1466435	YDR194W-A	protein-coding
NA	1466436	YDR246W-A	protein-coding
NA	1466437	YDR524W-C	protein-coding
NA	1466438	YDR524C-B	protein-coding
NA	1466439	YBL100W-C	protein-coding
NA	1466440	YBL071C-B	protein-coding
NA	1466441	YBL039W-B	protein-coding
NA	1466442	YBL008W-A	protein-coding
NA	1466443	YBR056W-A	protein-coding
NA	1466444	YBR072C-A	protein-coding
NA	1466445	SUS1	protein-coding
NA	1466446	YBR182C-A	protein-coding
NA	1466447	YBR196C-A	protein-coding
NA	1466448	YBR196C-B	protein-coding
NA	1466449	YBR200W-A	protein-coding
NA	1466450	YBR221W-A	protein-coding
NA	1466451	YBR296C-A	protein-coding
NA	1466452	YBR298C-A	protein-coding
NA	1466453	YGL188C-A	protein-coding
NA	1466454	YGL041C-B	protein-coding
NA	1466455	YGL007C-A	protein-coding
NA	1466456	YGL006W-A	protein-coding
NA	1466457	YGR035W-A	protein-coding
NA	1466458	YGR121W-A	protein-coding
NA	1466459	YGR146C-A	protein-coding
NA	1466460	LSO2	protein-coding
NA	1466461	YGR174W-A	protein-coding
NA	1466462	YGR204C-A	protein-coding
NA	1466463	YGR240C-A	protein-coding
NA	1466464	YJL136W-A	protein-coding
NA	1466465	YJL133C-A	protein-coding
NA	1466466	YJL127C-B	protein-coding
NA	1466467	YJL077W-B	protein-coding
NA	1466468	YJL047C-A	protein-coding
NA	1466469	LSO1	protein-coding
NA	1466470	YJR112W-A	protein-coding
NA	1466471	YJR151W-A	protein-coding
NA	1466472	YOL166W-A	protein-coding
NA	1466473	YOL164W-A	protein-coding
NA	1466474	YOL155W-A	protein-coding
NA	1466475	YOL097W-A	protein-coding
NA	1466476	YOL038C-A	protein-coding
NA	1466477	YOL019W-A	protein-coding
NA	1466479	YOR011W-A	protein-coding
NA	1466480	YOR020W-A	protein-coding
NA	1466481	YOR032W-A	protein-coding
NA	1466482	YOR034C-A	protein-coding
NA	1466483	YOR072W-B	protein-coding
NA	1466484	YOR161C-C	protein-coding
NA	1466485	YOR192C-C	protein-coding
NA	1466486	YOR293C-A	protein-coding
NA	1466487	YOR316C-A	protein-coding
NA	1466488	YOR376W-A	protein-coding
NA	1466489	YOR381W-A	protein-coding
NA	1466490	YOR394C-A	protein-coding
NA	1466491	YIL134C-A	protein-coding
NA	1466492	YIL046W-A	protein-coding
NA	1466493	YIL002W-A	protein-coding
NA	1466494	YIR018C-A	protein-coding
NA	1466495	YIR021W-A	protein-coding
NA	1466496	YML100W-A	protein-coding
NA	1466497	YML054C-A	protein-coding
NA	1466498	YMR001C-A	protein-coding
NA	1466499	YMR030W-A	protein-coding
NA	1466500	YMR105W-A	protein-coding
NA	1466501	YMR175W-A	protein-coding
NA	1466502	YMR182W-A	protein-coding
NA	1466503	CMC4	protein-coding
NA	1466504	YMR230W-A	protein-coding
NA	1466505	YMR242W-A	protein-coding
NA	1466506	YMR247W-A	protein-coding
NA	1466507	YMR272W-B	protein-coding
NA	1466508	YMR315W-A	protein-coding
NA	1466509	YNL277W-A	protein-coding
NA	1466510	YNL146C-A	protein-coding
NA	1466511	YSF3	protein-coding
NA	1466512	DGR1	protein-coding
NA	1466513	YNL097C-B	protein-coding
NA	1466514	YNL067W-B	protein-coding
NA	1466515	YNL042W-B	protein-coding
NA	1466516	KSH1	protein-coding
NA	1466517	YNR075C-A	protein-coding
NA	1466518	COA2	protein-coding
NA	1466519	YPL152W-A	protein-coding
NA	1466520	YPL119C-A	protein-coding
NA	1466521	YPL038W-A	protein-coding
NA	1466522	YPR108W-A	protein-coding
NA	1466523	YPR159C-A	protein-coding
NA	1466524	YHL048C-A	protein-coding
NA	1466525	YHL015W-A	protein-coding
NA	1466526	YHR007C-A	protein-coding
NA	1466527	YHR022C-A	protein-coding
NA	1466528	YHR050W-A	protein-coding
NA	1466529	YHR086W-A	protein-coding
NA	1466530	YHR175W-A	protein-coding
NA	1466531	YHR212W-A	protein-coding
NA	1466532	YHR213W-A	protein-coding
NA	1466533	YHR213W-B	protein-coding
NA	1466534	YHR214C-D	protein-coding
NA	1466535	YHR214C-E	protein-coding
NA	1466536	YER078W-A	protein-coding
NA	1466537	YER175W-A	protein-coding
NA	1466538	YER188C-A	protein-coding
NA	1500485	YKL183C-A	protein-coding
NA	1500486	YKL096C-B	protein-coding
NA	1500487	YKL068W-A	protein-coding
NA	1500489	PCC1	protein-coding
NA	2732686	VMA9	protein-coding
NA	2746858	NBL1	protein-coding
NA	2746859	YCL012C	protein-coding
NA	2777172	YBR230W-A	protein-coding
NA	2827704	YIL171W	pseudo
NA	2827705	YPL276W	pseudo
NA	2827706	YLL017W	pseudo
NA	3077354	YCR095W-A	protein-coding
NA	3077355	YGR161W-C	protein-coding
NA	3289591	ADF1	protein-coding
NA	3628034	YIL156W-B	protein-coding
NA	3799967	YBR201C-A	protein-coding
NA	3799968	YCL048W-A	protein-coding
NA	3799969	YDL007C-A	protein-coding
NA	3799970	COX26	protein-coding
NA	3799971	WIP1	protein-coding
NA	3799972	YDR461C-A	protein-coding
NA	3799973	YGL194C-A	protein-coding
NA	3799974	YIL102C-A	protein-coding
NA	3799975	YKL065W-A	protein-coding
NA	3799976	YKL023C-A	protein-coding
NA	3799977	YLR146W-A	protein-coding
NA	3799978	YPR145C-A	protein-coding
NA	4036073	HED1	protein-coding
NA	4594642	YER190C-B	protein-coding
NA	5142379	YPR010C-A	protein-coding
NA	5814844	YGL041W-A	protein-coding
NA	5848745	YPR170W-B	protein-coding
NA	8656591	NAG1	protein-coding
NA	9164866	HRA1	ncRNA
NA	9164867	snR18	ncRNA
NA	9164868	snR56	ncRNA
NA	9164869	snR161	ncRNA
NA	9164870	TLC1	ncRNA
NA	9164871	LSR1	ncRNA
NA	9164872	snR65	ncRNA
NA	9164873	snR189	ncRNA
NA	9164874	snR33	ncRNA
NA	9164875	snR43	ncRNA
NA	9164876	snR63	ncRNA
NA	9164877	snR47	ncRNA
NA	9164878	snR13	ncRNA
NA	9164879	snR84	ncRNA
NA	9164880	snR67	ncRNA
NA	9164881	snR53	ncRNA
NA	9164882	snR4	ncRNA
NA	9164883	snR80	ncRNA
NA	9164884	RPR1	ncRNA
NA	9164885	SRG1	ncRNA
NA	9164886	snR52	ncRNA
NA	9164887	SCR1	ncRNA
NA	9164888	snR14	ncRNA
NA	9164889	RUF20	ncRNA
NA	9164890	RUF23	ncRNA
NA	9164891	RUF22	ncRNA
NA	9164892	RUF21	ncRNA
NA	9164893	snR82	ncRNA
NA	9164894	snR10	ncRNA
NA	9164895	snR39	ncRNA
NA	9164896	snR39B	ncRNA
NA	9164897	snR46	ncRNA
